1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
1.008,1.0029,1.0594,0.94647,0.91823,1.0338,1.1103,1.3029,1.0102,0.95159,1.0981,1.0558,1.0791,1.0882,0
